,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
316,2023-04-13T00:00:00,369.9,369.9,366.0,368.3,3362317,WIPRO,3787
317,2023-04-17T00:00:00,359.95,361.95,352.0,361.35,6801645,WIPRO,3787
318,2023-04-18T00:00:00,363.45,368.9,359.25,367.9,4012449,WIPRO,3787
319,2023-04-19T00:00:00,367.9,367.9,360.4,360.8,3737972,WIPRO,3787
320,2023-04-20T00:00:00,360.5,363.7,359.0,362.85,2211633,WIPRO,3787
321,2023-04-21T00:00:00,364.1,368.7,363.65,368.05,2649994,WIPRO,3787
322,2023-04-24T00:00:00,375.0,378.6,370.55,377.95,8889522,WIPRO,3787
323,2023-04-25T00:00:00,378.2,378.9,374.1,375.65,3764276,WIPRO,3787
324,2023-04-26T00:00:00,377.65,377.65,373.4,374.55,3504073,WIPRO,3787
325,2023-04-27T00:00:00,376.4,376.6,372.05,374.4,4245850,WIPRO,3787
326,2023-04-28T00:00:00,380.0,388.0,380.0,385.0,13854703,WIPRO,3787
327,2023-05-02T00:00:00,389.0,392.15,387.45,388.35,4873304,WIPRO,3787
328,2023-05-03T00:00:00,388.35,388.35,382.05,385.1,2414244,WIPRO,3787
329,2023-05-04T00:00:00,384.75,386.15,383.05,383.7,3126679,WIPRO,3787
330,2023-05-05T00:00:00,382.75,384.4,379.0,379.4,3951097,WIPRO,3787
331,2023-05-08T00:00:00,381.0,383.0,379.6,380.35,4806772,WIPRO,3787
332,2023-05-09T00:00:00,382.5,383.45,380.05,382.3,2858349,WIPRO,3787
333,2023-05-10T00:00:00,384.0,384.55,382.0,383.75,1835201,WIPRO,3787
334,2023-05-11T00:00:00,385.7,386.85,383.1,384.65,2024982,WIPRO,3787
335,2023-05-12T00:00:00,384.6,385.25,381.55,383.25,2290179,WIPRO,3787
336,2023-05-15T00:00:00,383.25,387.0,382.5,385.75,2544847,WIPRO,3787
337,2023-05-16T00:00:00,387.5,388.8,386.5,386.95,2029676,WIPRO,3787
338,2023-05-17T00:00:00,386.2,387.35,381.35,382.3,2688051,WIPRO,3787
339,2023-05-18T00:00:00,385.2,385.35,382.25,382.6,2118508,WIPRO,3787
340,2023-05-19T00:00:00,384.8,388.2,383.5,386.2,3640791,WIPRO,3787
341,2023-05-22T00:00:00,386.5,396.6,385.4,395.75,6098695,WIPRO,3787
342,2023-05-23T00:00:00,397.0,402.1,396.05,397.65,6362817,WIPRO,3787
343,2023-05-24T00:00:00,394.5,400.45,393.35,399.7,4128487,WIPRO,3787
344,2023-05-25T00:00:00,399.0,399.0,392.65,394.1,6802527,WIPRO,3787
345,2023-05-26T00:00:00,395.15,402.55,395.0,401.7,3963090,WIPRO,3787
346,2023-05-29T00:00:00,404.0,406.0,399.35,399.8,3979654,WIPRO,3787
347,2023-05-30T00:00:00,400.0,403.85,399.45,402.5,3689486,WIPRO,3787
348,2023-05-31T00:00:00,401.75,404.8,400.5,403.65,5891791,WIPRO,3787
349,2023-06-01T00:00:00,405.0,408.0,404.05,407.15,3532742,WIPRO,3787
350,2023-06-02T00:00:00,408.7,409.8,404.0,404.95,3160377,WIPRO,3787
351,2023-06-05T00:00:00,408.9,409.75,403.7,404.2,3626430,WIPRO,3787
352,2023-06-06T00:00:00,403.35,403.35,395.55,399.95,6853700,WIPRO,3787
353,2023-06-07T00:00:00,402.4,403.6,401.0,402.8,4107930,WIPRO,3787
354,2023-06-08T00:00:00,404.1,404.75,398.75,399.55,5307526,WIPRO,3787
355,2023-06-09T00:00:00,399.45,400.35,396.05,397.3,6009116,WIPRO,3787
356,2023-06-12T00:00:00,399.8,399.8,394.6,395.6,5986811,WIPRO,3787
357,2023-06-13T00:00:00,397.95,398.5,394.5,395.55,6508093,WIPRO,3787
358,2023-06-14T00:00:00,396.3,397.15,392.7,396.45,9256282,WIPRO,3787
359,2023-06-15T00:00:00,397.1,397.45,388.25,388.95,14351160,WIPRO,3787
360,2023-06-16T00:00:00,385.55,388.65,379.15,381.3,20555324,WIPRO,3787
361,2023-06-19T00:00:00,382.0,382.0,377.1,380.15,5314720,WIPRO,3787
362,2023-06-20T00:00:00,381.8,384.95,380.6,382.5,5901329,WIPRO,3787
363,2023-06-21T00:00:00,384.25,387.25,383.1,385.5,4414632,WIPRO,3787
364,2023-06-22T00:00:00,386.0,386.0,381.6,382.3,4678087,WIPRO,3787
365,2023-06-23T00:00:00,382.3,383.0,378.1,379.95,3235203,WIPRO,3787
366,2023-06-26T00:00:00,380.0,381.9,379.05,380.9,2050200,WIPRO,3787
367,2023-06-27T00:00:00,384.25,384.25,381.5,382.6,2940375,WIPRO,3787
368,2023-06-28T00:00:00,383.75,383.75,380.8,381.7,3570056,WIPRO,3787
369,2023-06-30T00:00:00,385.0,389.75,383.0,389.15,4535405,WIPRO,3787
370,2023-07-03T00:00:00,393.9,393.9,389.5,391.6,4518462,WIPRO,3787
371,2023-07-04T00:00:00,393.75,397.35,393.0,395.95,6308617,WIPRO,3787
372,2023-07-05T00:00:00,394.1,395.4,391.85,393.9,6183479,WIPRO,3787
373,2023-07-06T00:00:00,394.5,396.95,393.15,396.2,4518621,WIPRO,3787
374,2023-07-07T00:00:00,395.0,397.45,393.2,395.85,4532610,WIPRO,3787
375,2023-07-10T00:00:00,395.85,395.85,389.65,389.95,2815200,WIPRO,3787
376,2023-07-11T00:00:00,390.0,392.8,387.85,392.05,4817419,WIPRO,3787
377,2023-07-12T00:00:00,393.9,393.95,390.35,391.85,3424110,WIPRO,3787
378,2023-07-13T00:00:00,391.85,398.6,391.25,394.3,6797863,WIPRO,3787
379,2023-07-14T00:00:00,394.75,405.5,392.35,405.05,15683392,WIPRO,3787
380,2023-07-17T00:00:00,407.0,424.95,405.8,415.25,22879930,WIPRO,3787
381,2023-07-18T00:00:00,418.0,420.3,412.25,417.2,8884513,WIPRO,3787
382,2023-07-19T00:00:00,420.0,421.0,414.15,417.95,5415495,WIPRO,3787
383,2023-07-20T00:00:00,418.5,420.0,414.65,417.65,4127855,WIPRO,3787
384,2023-07-21T00:00:00,405.0,414.35,401.0,404.7,11757106,WIPRO,3787
385,2023-07-24T00:00:00,406.3,408.0,403.5,404.05,3404230,WIPRO,3787
386,2023-07-25T00:00:00,405.5,405.5,400.0,400.4,3229100,WIPRO,3787
387,2023-07-26T00:00:00,403.5,403.6,401.4,402.75,2664831,WIPRO,3787
388,2023-07-27T00:00:00,404.0,406.6,399.0,399.95,4474179,WIPRO,3787
389,2023-07-28T00:00:00,401.05,402.85,396.55,398.75,3380030,WIPRO,3787
390,2023-07-31T00:00:00,399.75,406.0,398.95,405.05,3381090,WIPRO,3787
391,2023-08-01T00:00:00,405.5,408.0,404.05,406.95,3590902,WIPRO,3787
392,2023-08-02T00:00:00,405.9,405.9,399.0,402.8,2699809,WIPRO,3787
393,2023-08-03T00:00:00,402.0,402.0,397.05,399.65,3410849,WIPRO,3787
394,2023-08-04T00:00:00,400.85,410.0,400.3,408.85,6240770,WIPRO,3787
395,2023-08-07T00:00:00,409.95,413.0,408.05,411.15,4411433,WIPRO,3787
396,2023-08-08T00:00:00,412.4,417.5,409.95,416.35,7862142,WIPRO,3787
397,2023-08-09T00:00:00,415.5,418.5,412.55,417.8,4654694,WIPRO,3787
398,2023-08-10T00:00:00,417.1,420.8,415.55,418.65,4950822,WIPRO,3787
399,2023-08-11T00:00:00,418.65,422.15,412.35,413.05,3785734,WIPRO,3787
400,2023-08-14T00:00:00,413.25,416.2,409.5,415.15,2896090,WIPRO,3787
401,2023-08-16T00:00:00,414.15,420.2,414.0,418.65,4065890,WIPRO,3787
402,2023-08-17T00:00:00,418.65,420.4,414.5,417.55,3170480,WIPRO,3787
403,2023-08-18T00:00:00,415.05,416.35,408.0,411.7,5301196,WIPRO,3787
404,2023-08-21T00:00:00,411.8,417.35,411.65,414.6,3667130,WIPRO,3787
405,2023-08-22T00:00:00,415.0,418.1,412.75,417.1,3175120,WIPRO,3787
406,2023-08-23T00:00:00,417.25,417.95,414.6,415.25,3067117,WIPRO,3787
407,2023-08-24T00:00:00,418.75,420.0,412.0,412.7,2888478,WIPRO,3787
408,2023-08-25T00:00:00,410.0,411.3,407.1,409.7,3299255,WIPRO,3787
409,2023-08-28T00:00:00,411.45,412.45,407.65,408.05,1700987,WIPRO,3787
410,2023-08-29T00:00:00,409.65,411.9,407.1,408.1,1999281,WIPRO,3787
411,2023-08-30T00:00:00,410.0,410.2,406.65,407.2,2009091,WIPRO,3787
412,2023-08-31T00:00:00,408.0,410.0,406.45,408.4,11030976,WIPRO,3787
413,2023-09-01T00:00:00,407.95,417.75,407.5,416.35,4238065,WIPRO,3787
414,2023-09-04T00:00:00,418.0,436.5,416.0,434.1,13817324,WIPRO,3787
415,2023-09-05T00:00:00,435.8,437.5,430.3,431.85,8986713,WIPRO,3787
416,2023-09-06T00:00:00,433.75,435.55,425.9,429.3,6765956,WIPRO,3787
417,2023-09-07T00:00:00,429.95,433.7,426.75,432.85,4661325,WIPRO,3787
418,2023-09-08T00:00:00,433.45,433.45,429.3,430.0,2874205,WIPRO,3787
419,2023-09-11T00:00:00,433.0,437.5,430.1,434.85,4126657,WIPRO,3787
420,2023-09-12T00:00:00,437.1,441.5,426.9,435.0,7272664,WIPRO,3787
421,2023-09-13T00:00:00,434.95,437.95,431.5,435.7,3722835,WIPRO,3787
422,2023-09-14T00:00:00,438.4,443.25,435.3,436.45,7447505,WIPRO,3787
423,2023-09-15T00:00:00,439.8,443.75,438.25,441.05,9917938,WIPRO,3787
424,2023-09-18T00:00:00,441.05,441.05,435.2,436.1,3012598,WIPRO,3787
425,2023-09-20T00:00:00,434.25,436.85,429.05,430.1,4551350,WIPRO,3787
426,2023-09-21T00:00:00,429.9,431.25,423.05,428.95,4446535,WIPRO,3787
427,2023-09-22T00:00:00,424.4,426.75,416.6,418.5,9909130,WIPRO,3787
428,2023-09-25T00:00:00,418.5,419.75,412.0,414.1,4650566,WIPRO,3787
429,2023-09-26T00:00:00,416.8,416.8,411.7,412.9,3240283,WIPRO,3787
430,2023-09-27T00:00:00,412.25,416.55,410.3,415.65,3886997,WIPRO,3787
431,2023-09-28T00:00:00,416.5,416.5,404.0,405.35,8438058,WIPRO,3787
432,2023-09-29T00:00:00,405.0,409.25,401.5,406.05,6390136,WIPRO,3787
433,2023-10-03T00:00:00,406.45,408.1,403.6,405.45,2864052,WIPRO,3787
434,2023-10-04T00:00:00,402.7,405.45,400.65,404.9,3452935,WIPRO,3787
435,2023-10-05T00:00:00,407.95,410.4,405.0,406.8,4062652,WIPRO,3787
436,2023-10-06T00:00:00,408.0,409.8,406.95,407.85,3182502,WIPRO,3787
437,2023-10-09T00:00:00,404.2,411.0,403.4,405.6,3015225,WIPRO,3787
438,2023-10-10T00:00:00,406.4,408.75,406.2,407.75,2564007,WIPRO,3787
439,2023-10-11T00:00:00,409.0,423.95,409.0,421.15,9546114,WIPRO,3787
440,2023-10-12T00:00:00,421.75,421.9,414.7,417.1,5117199,WIPRO,3787
441,2023-10-13T00:00:00,411.9,414.4,409.05,411.05,5457027,WIPRO,3787
442,2023-10-16T00:00:00,411.0,411.9,408.15,410.2,2638826,WIPRO,3787
443,2023-10-17T00:00:00,411.7,413.85,411.05,411.4,2989694,WIPRO,3787
444,2023-10-18T00:00:00,409.0,413.65,407.0,407.45,2440533,WIPRO,3787
445,2023-10-19T00:00:00,391.95,396.75,390.1,395.3,12814551,WIPRO,3787
446,2023-10-20T00:00:00,395.05,396.05,391.0,391.85,4214668,WIPRO,3787
447,2023-10-23T00:00:00,390.85,393.0,382.2,383.15,4418913,WIPRO,3787
448,2023-10-25T00:00:00,384.4,387.7,381.1,381.85,3339147,WIPRO,3787
449,2023-10-26T00:00:00,378.8,380.55,375.05,378.25,5497791,WIPRO,3787
450,2023-10-27T00:00:00,379.05,384.35,379.05,382.35,3101406,WIPRO,3787
451,2023-10-30T00:00:00,384.0,384.35,380.4,382.0,2344372,WIPRO,3787
452,2023-10-31T00:00:00,383.2,384.1,379.15,381.8,3076768,WIPRO,3787
453,2023-11-01T00:00:00,383.85,385.55,380.15,380.95,2120976,WIPRO,3787
454,2023-11-02T00:00:00,383.8,385.15,382.1,383.65,2371365,WIPRO,3787
455,2023-11-03T00:00:00,386.0,386.7,382.65,383.55,2645764,WIPRO,3787
456,2023-11-06T00:00:00,386.0,386.45,383.0,384.65,2469968,WIPRO,3787
457,2023-11-07T00:00:00,384.9,387.0,382.85,383.3,2846089,WIPRO,3787
458,2023-11-08T00:00:00,384.6,385.85,381.5,382.2,3551026,WIPRO,3787
459,2023-11-09T00:00:00,383.0,384.0,379.7,380.85,4615563,WIPRO,3787
460,2023-11-10T00:00:00,380.3,381.8,377.0,379.3,5355350,WIPRO,3787
461,2023-11-12T00:00:00,383.4,383.4,381.45,382.45,1011662,WIPRO,3787
462,2023-11-13T00:00:00,382.6,382.9,380.0,381.65,1792951,WIPRO,3787
463,2023-11-15T00:00:00,385.55,392.25,384.25,391.65,5396259,WIPRO,3787
464,2023-11-16T00:00:00,391.65,399.5,389.3,397.1,6921788,WIPRO,3787
465,2023-11-17T00:00:00,398.0,399.0,394.5,395.4,3943464,WIPRO,3787
466,2023-11-20T00:00:00,393.2,401.1,393.2,400.2,4305248,WIPRO,3787
467,2023-11-21T00:00:00,402.6,402.6,400.05,400.65,2720124,WIPRO,3787
468,2023-11-22T00:00:00,402.5,402.6,399.1,400.25,2659291,WIPRO,3787
469,2023-11-23T00:00:00,400.5,405.0,400.5,402.5,4838680,WIPRO,3787
470,2023-11-24T00:00:00,402.5,403.5,395.55,396.0,3125283,WIPRO,3787
471,2023-11-28T00:00:00,397.0,398.75,393.1,396.85,4072657,WIPRO,3787
472,2023-11-29T00:00:00,398.0,408.55,398.0,406.25,7772043,WIPRO,3787
473,2023-11-30T00:00:00,406.95,414.5,404.05,413.05,9912979,WIPRO,3787
474,2023-12-01T00:00:00,413.75,413.75,406.5,407.65,4915213,WIPRO,3787
475,2023-12-04T00:00:00,412.7,413.0,406.75,407.45,5331236,WIPRO,3787
476,2023-12-05T00:00:00,407.4,409.0,402.1,404.35,5582684,WIPRO,3787
477,2023-12-06T00:00:00,406.75,420.4,405.95,418.75,11041035,WIPRO,3787
478,2023-12-07T00:00:00,420.0,421.5,416.65,418.25,5625276,WIPRO,3787
479,2023-12-08T00:00:00,418.8,424.5,415.0,422.6,7739561,WIPRO,3787
480,2023-12-11T00:00:00,420.0,422.2,417.25,420.6,5042121,WIPRO,3787
481,2023-12-12T00:00:00,420.7,427.9,420.15,422.2,5951682,WIPRO,3787
482,2023-12-13T00:00:00,423.55,424.3,415.0,419.65,4848408,WIPRO,3787
483,2023-12-14T00:00:00,423.5,436.0,423.25,434.4,12340688,WIPRO,3787
484,2023-12-15T00:00:00,436.05,449.5,433.5,446.55,20783617,WIPRO,3787
485,2023-12-18T00:00:00,446.0,453.5,442.0,445.25,10091036,WIPRO,3787
486,2023-12-19T00:00:00,445.6,447.35,435.0,438.7,8032347,WIPRO,3787
487,2023-12-20T00:00:00,442.0,449.5,429.35,431.95,13224971,WIPRO,3787
488,2023-12-21T00:00:00,428.9,436.5,427.2,434.0,5331504,WIPRO,3787
489,2023-12-22T00:00:00,435.3,466.3,434.0,462.65,23040407,WIPRO,3787
490,2023-12-26T00:00:00,454.0,475.8,448.35,470.1,27314322,WIPRO,3787
491,2023-12-27T00:00:00,468.5,475.4,464.1,470.95,12631496,WIPRO,3787
492,2023-12-28T00:00:00,472.55,477.4,467.65,469.45,8419978,WIPRO,3787
493,2023-12-29T00:00:00,470.95,475.35,466.1,471.3,7980570,WIPRO,3787
494,2024-01-01T00:00:00,473.0,483.5,468.3,477.15,10173639,WIPRO,3787
495,2024-01-02T00:00:00,478.0,478.0,464.3,469.2,7141257,WIPRO,3787
496,2024-01-03T00:00:00,463.9,463.9,455.0,455.9,9767182,WIPRO,3787
497,2024-01-04T00:00:00,457.0,459.85,451.4,452.4,7585168,WIPRO,3787
498,2024-01-05T00:00:00,455.05,463.0,453.5,456.6,8444565,WIPRO,3787
499,2024-01-08T00:00:00,457.5,460.0,449.05,450.35,5041443,WIPRO,3787
500,2024-01-09T00:00:00,458.0,462.5,449.95,450.75,7232524,WIPRO,3787
501,2024-01-10T00:00:00,451.45,456.0,449.0,453.6,4437338,WIPRO,3787
502,2024-01-11T00:00:00,454.95,456.9,446.7,448.2,4319409,WIPRO,3787
503,2024-01-12T00:00:00,455.0,469.0,455.0,465.45,18043367,WIPRO,3787
504,2024-01-15T00:00:00,511.95,529.0,489.15,494.6,63922132,WIPRO,3787
505,2024-01-16T00:00:00,495.0,495.0,480.5,485.0,12956246,WIPRO,3787
506,2024-01-17T00:00:00,475.15,491.5,472.0,482.4,14334466,WIPRO,3787
507,2024-01-18T00:00:00,482.4,489.0,468.4,482.65,13072462,WIPRO,3787
508,2024-01-19T00:00:00,488.0,493.35,483.6,485.05,7749310,WIPRO,3787
509,2024-01-20T00:00:00,486.4,488.9,469.05,477.95,6045801,WIPRO,3787
510,2024-01-23T00:00:00,478.05,486.0,467.05,469.9,9986168,WIPRO,3787
511,2024-01-24T00:00:00,471.0,479.0,468.05,478.05,5854375,WIPRO,3787
512,2024-01-25T00:00:00,478.05,479.35,468.55,470.0,6426490,WIPRO,3787
513,2024-01-29T00:00:00,470.0,477.0,470.0,473.0,5025650,WIPRO,3787
514,2024-01-30T00:00:00,474.4,482.9,471.5,472.5,5914007,WIPRO,3787
515,2024-01-31T00:00:00,472.5,479.9,469.0,478.15,5292240,WIPRO,3787
516,2024-02-01T00:00:00,477.55,477.7,470.6,471.35,3914060,WIPRO,3787
517,2024-02-02T00:00:00,475.0,486.5,475.0,483.15,8148111,WIPRO,3787
518,2024-02-05T00:00:00,483.0,489.5,479.15,482.35,5783302,WIPRO,3787
519,2024-02-06T00:00:00,484.7,501.8,483.1,499.65,14512019,WIPRO,3787
520,2024-02-07T00:00:00,500.95,501.7,492.55,495.2,4551767,WIPRO,3787
521,2024-02-08T00:00:00,495.9,500.1,485.1,488.85,5651920,WIPRO,3787
522,2024-02-09T00:00:00,490.9,494.75,482.75,490.45,3946894,WIPRO,3787
523,2024-02-12T00:00:00,491.0,510.8,491.0,501.45,24436750,WIPRO,3787
524,2024-02-13T00:00:00,503.1,513.0,491.7,511.6,11186788,WIPRO,3787
525,2024-02-14T00:00:00,503.95,517.0,497.05,514.5,11297328,WIPRO,3787
526,2024-02-15T00:00:00,516.95,522.85,513.05,518.5,7285388,WIPRO,3787
527,2024-02-16T00:00:00,522.5,545.0,520.95,543.0,17471322,WIPRO,3787
528,2024-02-19T00:00:00,545.9,545.9,531.35,535.95,9301379,WIPRO,3787
529,2024-02-20T00:00:00,535.8,538.15,526.25,531.95,5187063,WIPRO,3787
530,2024-02-21T00:00:00,535.9,536.3,519.5,521.4,6557787,WIPRO,3787
531,2024-02-22T00:00:00,522.8,533.0,521.45,531.05,7298241,WIPRO,3787
532,2024-02-23T00:00:00,535.0,541.25,533.3,536.15,9930497,WIPRO,3787
533,2024-02-26T00:00:00,536.25,536.5,526.05,532.9,4410318,WIPRO,3787
534,2024-02-27T00:00:00,534.0,537.4,527.55,531.45,5199630,WIPRO,3787
535,2024-02-28T00:00:00,530.0,530.95,515.0,517.7,6394528,WIPRO,3787
536,2024-02-29T00:00:00,517.3,524.25,513.2,518.6,7231382,WIPRO,3787
537,2024-03-01T00:00:00,522.4,525.2,517.55,519.1,4710315,WIPRO,3787
538,2024-03-02T00:00:00,523.45,524.8,522.0,522.85,340134,WIPRO,3787
539,2024-03-04T00:00:00,522.95,526.4,518.55,520.5,2831185,WIPRO,3787
540,2024-03-05T00:00:00,517.75,520.5,510.65,513.3,5260774,WIPRO,3787
541,2024-03-06T00:00:00,513.7,514.85,500.0,513.15,5545961,WIPRO,3787
542,2024-03-07T00:00:00,513.75,520.4,510.5,515.5,4853991,WIPRO,3787
543,2024-03-11T00:00:00,517.4,518.95,512.3,514.55,5565756,WIPRO,3787
544,2024-03-12T00:00:00,512.75,522.5,507.75,510.85,5826380,WIPRO,3787
545,2024-03-13T00:00:00,513.8,518.7,496.8,504.4,6790240,WIPRO,3787
546,2024-03-14T00:00:00,501.15,518.9,495.15,517.95,6412736,WIPRO,3787
547,2024-03-15T00:00:00,514.75,518.25,506.4,517.0,6824543,WIPRO,3787
548,2024-03-18T00:00:00,518.0,518.55,509.0,510.2,3196980,WIPRO,3787
549,2024-03-19T00:00:00,509.0,509.0,493.15,494.85,4808693,WIPRO,3787
550,2024-03-20T00:00:00,496.05,501.25,489.2,493.5,4192672,WIPRO,3787
551,2024-03-21T00:00:00,499.65,505.3,498.45,500.45,5822290,WIPRO,3787
552,2024-03-22T00:00:00,489.25,490.75,479.55,487.1,14323251,WIPRO,3787
553,2024-03-26T00:00:00,486.0,490.95,479.05,479.85,9136673,WIPRO,3787
554,2024-03-27T00:00:00,479.7,480.95,471.25,472.3,7160334,WIPRO,3787
555,2024-03-28T00:00:00,476.7,483.05,475.3,480.1,7727575,WIPRO,3787
556,2024-04-01T00:00:00,483.7,486.4,481.55,484.95,3020504,WIPRO,3787
557,2024-04-02T00:00:00,481.95,482.7,479.6,481.2,3466327,WIPRO,3787
558,2024-04-03T00:00:00,480.0,487.7,475.95,483.2,6897258,WIPRO,3787
559,2024-04-04T00:00:00,485.8,491.95,479.6,487.4,8002023,WIPRO,3787
560,2024-04-05T00:00:00,486.5,487.15,482.55,485.05,3207172,WIPRO,3787
561,2024-04-08T00:00:00,490.0,491.6,478.2,479.9,13320385,WIPRO,3787
562,2024-04-09T00:00:00,483.95,485.25,475.2,475.8,7900625,WIPRO,3787
563,2024-04-10T00:00:00,477.5,479.45,473.1,477.3,5385767,WIPRO,3787
564,2024-04-12T00:00:00,475.0,480.0,470.0,470.75,6585023,WIPRO,3787
565,2024-04-15T00:00:00,466.45,468.35,458.2,459.35,6088236,WIPRO,3787
566,2024-04-16T00:00:00,453.05,458.5,444.8,448.35,10719712,WIPRO,3787
567,2024-04-18T00:00:00,452.5,455.45,442.85,444.35,10993129,WIPRO,3787
568,2024-04-19T00:00:00,440.0,453.9,437.0,452.75,10235053,WIPRO,3787
569,2024-04-22T00:00:00,452.75,466.15,450.0,462.0,9440870,WIPRO,3787
570,2024-04-23T00:00:00,466.8,466.8,460.2,462.1,5161356,WIPRO,3787
571,2024-04-24T00:00:00,463.9,464.65,458.6,459.9,2957584,WIPRO,3787
572,2024-04-25T00:00:00,458.9,462.55,455.8,461.0,5902545,WIPRO,3787
573,2024-04-26T00:00:00,461.9,475.8,461.6,464.6,10739147,WIPRO,3787
574,2024-04-29T00:00:00,467.65,468.0,461.6,462.95,3624970,WIPRO,3787
575,2024-04-30T00:00:00,463.0,466.75,461.5,462.4,4451478,WIPRO,3787
576,2024-05-02T00:00:00,462.4,463.0,455.45,457.4,7468638,WIPRO,3787
577,2024-05-03T00:00:00,460.4,462.0,453.2,457.35,4865313,WIPRO,3787
578,2024-05-06T00:00:00,458.8,462.6,456.0,458.65,3459063,WIPRO,3787
579,2024-05-07T00:00:00,461.8,465.35,454.0,463.9,4639264,WIPRO,3787
580,2024-05-08T00:00:00,465.0,466.4,461.3,463.2,4102840,WIPRO,3787
581,2024-05-09T00:00:00,461.75,464.4,454.05,455.9,4616742,WIPRO,3787
582,2024-05-10T00:00:00,456.05,457.5,450.3,451.85,3327357,WIPRO,3787
583,2024-05-13T00:00:00,451.85,453.25,445.0,451.95,3555804,WIPRO,3787
584,2024-05-14T00:00:00,452.7,459.9,452.2,456.35,2454710,WIPRO,3787
585,2024-05-15T00:00:00,456.35,459.75,454.65,458.3,2396712,WIPRO,3787
586,2024-05-16T00:00:00,462.0,467.5,456.1,464.45,7310736,WIPRO,3787
587,2024-05-17T00:00:00,464.4,464.4,460.05,461.0,3438410,WIPRO,3787
588,2024-05-18T00:00:00,460.7,463.15,459.15,462.55,439806,WIPRO,3787
589,2024-05-21T00:00:00,463.0,464.8,459.7,460.9,4233724,WIPRO,3787
590,2024-05-22T00:00:00,462.9,463.45,458.85,461.3,3882942,WIPRO,3787
591,2024-05-23T00:00:00,462.5,468.0,461.75,465.8,6585666,WIPRO,3787
592,2024-05-24T00:00:00,467.0,470.5,462.0,463.65,4102763,WIPRO,3787
593,2024-05-27T00:00:00,462.0,462.15,451.6,452.45,20491879,WIPRO,3787
594,2024-05-28T00:00:00,454.0,457.25,453.1,456.05,7889063,WIPRO,3787
595,2024-05-29T00:00:00,454.0,455.5,449.5,450.8,4878018,WIPRO,3787
596,2024-05-30T00:00:00,449.0,449.5,435.1,436.95,10362284,WIPRO,3787
597,2024-05-31T00:00:00,437.55,442.15,435.5,438.2,10719002,WIPRO,3787
598,2024-06-03T00:00:00,450.2,450.55,441.55,444.1,4482212,WIPRO,3787
599,2024-06-04T00:00:00,445.9,445.9,417.0,438.15,8865366,WIPRO,3787
600,2024-06-05T00:00:00,439.7,455.0,439.05,451.5,6133714,WIPRO,3787
601,2024-06-06T00:00:00,454.95,462.0,452.6,461.0,7712784,WIPRO,3787
602,2024-06-07T00:00:00,470.0,486.4,468.3,484.55,36336220,WIPRO,3787
603,2024-06-10T00:00:00,488.4,488.4,473.35,475.25,9155876,WIPRO,3787
604,2024-06-11T00:00:00,479.2,479.2,474.35,476.05,4685857,WIPRO,3787
605,2024-06-12T00:00:00,478.0,484.4,475.55,476.9,6937558,WIPRO,3787
606,2024-06-13T00:00:00,480.0,485.35,478.15,482.6,6497966,WIPRO,3787
607,2024-06-14T00:00:00,485.0,485.6,476.2,477.5,5661298,WIPRO,3787
608,2024-06-18T00:00:00,481.0,493.0,480.05,491.85,15935492,WIPRO,3787
609,2024-06-19T00:00:00,492.25,497.15,486.75,495.75,10440142,WIPRO,3787
610,2024-06-20T00:00:00,497.5,497.5,488.25,490.4,6285563,WIPRO,3787
611,2024-06-21T00:00:00,497.95,500.95,489.1,490.55,47585588,WIPRO,3787
612,2024-06-24T00:00:00,490.1,494.9,489.45,490.55,4967259,WIPRO,3787
613,2024-06-25T00:00:00,490.55,498.0,489.3,496.85,4629105,WIPRO,3787
614,2024-06-26T00:00:00,496.85,499.9,493.8,495.2,6406045,WIPRO,3787
615,2024-06-27T00:00:00,492.15,511.95,489.2,510.8,21068569,WIPRO,3787
616,2024-06-28T00:00:00,512.0,516.3,505.85,514.85,8202916,WIPRO,3787
617,2024-07-01T00:00:00,517.9,535.8,514.1,527.35,15378764,WIPRO,3787
618,2024-07-02T00:00:00,529.3,545.0,528.3,538.2,18138484,WIPRO,3787
619,2024-07-03T00:00:00,541.9,545.45,535.5,539.0,8024692,WIPRO,3787
620,2024-07-04T00:00:00,541.4,548.8,529.1,530.7,9762316,WIPRO,3787
621,2024-07-05T00:00:00,531.35,536.5,529.45,535.1,5188045,WIPRO,3787
622,2024-07-08T00:00:00,535.95,543.0,535.0,541.2,6088180,WIPRO,3787
623,2024-07-09T00:00:00,544.0,544.95,537.6,541.0,4340722,WIPRO,3787
624,2024-07-10T00:00:00,541.0,543.35,531.75,535.55,4616874,WIPRO,3787
625,2024-07-11T00:00:00,536.7,539.55,530.0,534.1,4403809,WIPRO,3787
626,2024-07-12T00:00:00,545.0,564.8,541.55,560.15,27093021,WIPRO,3787
627,2024-07-15T00:00:00,566.9,566.9,556.15,559.7,8049739,WIPRO,3787
628,2024-07-16T00:00:00,561.85,562.6,556.4,559.7,5619531,WIPRO,3787
629,2024-07-18T00:00:00,556.55,574.4,556.35,573.2,12509893,WIPRO,3787
630,2024-07-22T00:00:00,521.0,526.75,501.55,505.8,38007284,WIPRO,3787
631,2024-07-23T00:00:00,508.0,508.0,486.35,500.55,12923816,WIPRO,3787
632,2024-07-24T00:00:00,502.5,506.35,499.85,500.1,6120138,WIPRO,3787
